timestamp,temperature_c,relative_humidity_percent,wind_speed_m_s,solar_irradiance
2024-12-16 15:00:00,19.9,63.24,2.81,0.0
2024-12-16 16:00:00,19.03,65.11,2.77,0.0
2024-12-16 17:00:00,18.2,64.91,2.84,0.0
2024-12-16 18:00:00,17.15,65.26,3.12,0.0
2024-12-16 19:00:00,16.07,65.59,3.6,0.0
2024-12-16 20:00:00,15.24,65.47,4.02,0.0
2024-12-16 21:00:00,14.68,65.26,4.29,0.0
2024-12-16 22:00:00,14.24,65.27,4.52,0.0
2024-12-16 23:00:00,13.89,65.48,4.68,0.0
2024-12-17 00:00:00,13.64,66.08,4.77,0.0
2024-12-17 01:00:00,13.49,66.79,4.84,3.97
2024-12-17 02:00:00,15.7,60.47,5.58,117.53
2024-12-17 03:00:00,18.49,54.84,5.75,326.02
2024-12-17 04:00:00,21.44,54.12,4.29,359.48
2024-12-17 05:00:00,25.16,46.34,3.06,558.0
2024-12-17 06:00:00,28.53,32.99,2.12,713.17
2024-12-17 07:00:00,29.66,31.85,1.81,763.0
2024-12-17 08:00:00,30.16,31.28,1.71,675.58
2024-12-17 09:00:00,30.2,31.85,1.36,524.6
2024-12-17 10:00:00,30.41,30.63,0.87,362.3
2024-12-17 11:00:00,28.84,39.25,0.71,152.32
2024-12-17 12:00:00,24.97,53.26,1.76,11.55
2024-12-17 13:00:00,22.54,57.8,2.39,0.0
2024-12-17 14:00:00,21.43,61.14,2.41,0.0
2024-12-17 15:00:00,20.48,63.52,2.44,0.0
2024-12-17 16:00:00,19.48,65.06,2.59,0.0
2024-12-17 17:00:00,18.68,64.7,2.67,0.0
2024-12-17 18:00:00,17.97,64.01,2.75,0.0
2024-12-17 19:00:00,17.02,65.26,2.99,0.0
2024-12-17 20:00:00,15.95,67.46,3.41,0.0
2024-12-17 21:00:00,15.18,68.26,3.83,0.0
2024-12-17 22:00:00,14.71,67.96,4.13,0.0
2024-12-17 23:00:00,14.49,66.81,4.48,0.0
2024-12-18 00:00:00,14.41,65.73,4.86,0.0
2024-12-18 01:00:00,14.39,65.18,5.23,3.38
2024-12-18 02:00:00,16.3,59.68,6.18,101.68
2024-12-18 03:00:00,18.79,55.88,6.21,296.6
2024-12-18 04:00:00,21.67,55.27,4.68,495.02
2024-12-18 05:00:00,25.22,49.0,3.29,517.58
2024-12-18 06:00:00,28.69,34.56,2.24,687.8
2024-12-18 07:00:00,29.67,32.39,1.37,726.28
2024-12-18 08:00:00,30.04,31.64,0.79,657.65
2024-12-18 09:00:00,30.0,31.65,0.38,542.83
2024-12-18 10:00:00,29.67,33.93,0.19,359.05
2024-12-18 11:00:00,28.15,41.88,0.4,150.48
2024-12-18 12:00:00,25.36,47.84,1.27,11.45
2024-12-18 13:00:00,23.55,49.48,1.76,0.0
2024-12-18 14:00:00,22.53,52.19,1.8,0.0
2024-12-18 15:00:00,21.66,55.37,1.76,0.0
2024-12-18 16:00:00,20.59,60.13,1.92,0.0
2024-12-18 17:00:00,19.37,65.2,2.26,0.0
2024-12-18 18:00:00,18.31,68.51,2.58,0.0
2024-12-18 19:00:00,17.41,70.0,2.91,0.0
2024-12-18 20:00:00,16.58,70.2,3.29,0.0
2024-12-18 21:00:00,15.95,68.92,3.62,0.0
2024-12-18 22:00:00,15.49,67.62,3.85,0.0
2024-12-18 23:00:00,15.14,67.05,3.99,0.0
2024-12-19 00:00:00,14.93,66.6,4.11,0.0
2024-12-19 01:00:00,14.88,66.22,4.27,0.0
2024-12-19 02:00:00,17.13,60.5,4.76,104.22
2024-12-19 03:00:00,20.09,51.79,5.62,286.5
2024-12-19 04:00:00,22.66,51.14,4.31,319.33
2024-12-19 05:00:00,26.27,42.86,2.59,463.38
2024-12-19 06:00:00,29.24,33.14,1.74,696.22
2024-12-19 07:00:00,30.18,31.84,1.65,672.83
2024-12-19 08:00:00,30.33,32.79,1.84,642.8
2024-12-19 09:00:00,29.7,35.99,2.09,462.77
2024-12-19 10:00:00,28.99,39.43,2.15,325.02
2024-12-19 11:00:00,26.77,49.93,2.36,133.85
2024-12-19 12:00:00,22.69,71.31,2.8,10.5
2024-12-19 13:00:00,21.21,77.31,2.96,0.0
2024-12-19 14:00:00,20.59,83.19,2.86,0.0
2024-12-19 15:00:00,20.1,87.34,2.74,0.0
2024-12-19 16:00:00,19.67,89.78,2.51,0.0
2024-12-19 17:00:00,19.34,90.77,2.23,0.0
2024-12-19 18:00:00,19.08,90.28,2.03,0.0
2024-12-19 19:00:00,18.86,88.81,1.91,0.0
2024-12-19 20:00:00,18.62,87.25,1.89,0.0
2024-12-19 21:00:00,18.33,86.27,1.95,0.0
2024-12-19 22:00:00,18.03,85.44,2.03,0.0
2024-12-19 23:00:00,17.76,84.2,2.13,0.0
2024-12-20 00:00:00,17.52,82.92,2.21,0.0
2024-12-20 01:00:00,17.3,81.74,2.3,0.0
2024-12-20 02:00:00,18.89,81.68,2.04,92.93
2024-12-20 03:00:00,21.69,66.49,2.16,256.8
2024-12-20 04:00:00,23.81,60.0,1.69,430.12
2024-12-20 05:00:00,25.57,53.54,0.99,569.8
2024-12-20 06:00:00,27.24,49.07,0.51,652.67
2024-12-20 07:00:00,28.24,49.37,1.54,633.55
2024-12-20 08:00:00,28.27,51.2,2.3,562.45
2024-12-20 09:00:00,27.91,53.64,2.57,429.65
2024-12-20 10:00:00,27.15,56.77,2.8,276.52
2024-12-20 11:00:00,25.55,65.82,2.72,114.1
2024-12-20 12:00:00,22.43,81.41,2.65,10.38
2024-12-20 13:00:00,20.99,85.78,2.74,0.0
2024-12-20 14:00:00,20.34,87.76,2.59,0.0
2024-12-20 15:00:00,19.85,88.58,2.46,0.0
2024-12-20 16:00:00,19.4,88.93,2.36,0.0
2024-12-20 17:00:00,18.96,89.32,2.32,0.0
2024-12-20 18:00:00,18.62,88.93,2.18,0.0
2024-12-20 19:00:00,18.41,87.61,2.0,0.0
2024-12-20 20:00:00,18.11,86.58,1.91,0.0
2024-12-20 21:00:00,17.9,85.3,1.78,0.0
2024-12-20 22:00:00,17.57,85.18,1.76,0.0
2024-12-20 23:00:00,17.04,87.27,1.97,0.0
2024-12-21 00:00:00,16.55,90.16,2.24,0.0
2024-12-21 01:00:00,16.3,92.7,2.5,0.0
2024-12-21 02:00:00,18.36,87.85,2.5,80.43
2024-12-21 03:00:00,20.9,75.85,2.91,233.7
2024-12-21 04:00:00,23.65,65.2,2.15,404.4
2024-12-21 05:00:00,25.85,59.57,1.99,559.67
2024-12-21 06:00:00,27.3,56.8,2.12,653.22
2024-12-21 07:00:00,28.19,56.05,2.36,615.75
2024-12-21 08:00:00,28.53,56.03,2.8,555.05
2024-12-21 09:00:00,28.23,57.61,3.1,444.67
2024-12-21 10:00:00,27.47,60.39,3.26,282.52
2024-12-21 11:00:00,25.8,69.57,3.04,113.15
2024-12-21 12:00:00,22.99,82.71,2.75,9.85
2024-12-21 13:00:00,21.77,86.4,2.69,0.0
2024-12-21 14:00:00,21.32,87.27,2.35,0.0
2024-12-21 15:00:00,21.22,86.03,1.89,0.0
2024-12-21 16:00:00,21.26,84.27,1.41,0.0
2024-12-21 17:00:00,21.19,83.87,1.07,0.0
2024-12-21 18:00:00,20.81,85.45,0.98,0.0
2024-12-21 19:00:00,20.32,87.8,0.93,0.0
2024-12-21 20:00:00,19.97,89.49,0.96,0.0
2024-12-21 21:00:00,19.38,92.64,1.25,0.0
2024-12-21 22:00:00,18.69,96.76,1.73,0.0
2024-12-21 23:00:00,18.2,99.78,2.11,0.0
2024-12-22 00:00:00,18.02,100.0,2.32,0.0
2024-12-22 01:00:00,17.98,100.0,2.45,0.0
2024-12-22 02:00:00,19.57,93.06,2.91,71.68
2024-12-22 03:00:00,21.58,83.32,2.8,194.8
2024-12-22 04:00:00,23.96,73.59,1.62,326.52
2024-12-22 05:00:00,25.64,68.51,1.5,462.08
2024-12-22 06:00:00,26.79,65.44,2.06,584.33
2024-12-22 07:00:00,27.51,63.77,2.67,480.52
2024-12-22 08:00:00,27.7,63.25,3.2,421.5
2024-12-22 09:00:00,27.33,64.26,3.63,312.83
2024-12-22 10:00:00,26.26,68.29,3.97,196.12
2024-12-22 11:00:00,24.9,74.61,4.0,81.15
2024-12-22 12:00:00,23.02,85.55,2.89,8.57
2024-12-22 13:00:00,22.08,90.51,2.49,0.0
2024-12-22 14:00:00,21.63,92.42,2.22,0.0
2024-12-22 15:00:00,21.29,93.39,2.01,0.0
2024-12-22 16:00:00,20.99,94.13,1.89,0.0
2024-12-22 17:00:00,20.72,95.24,1.87,0.0
2024-12-22 18:00:00,20.46,96.42,1.88,0.0
2024-12-22 19:00:00,20.24,97.51,1.91,0.0
2024-12-22 20:00:00,20.03,98.56,1.96,0.0
2024-12-22 21:00:00,19.86,99.31,1.96,0.0
2024-12-22 22:00:00,19.72,99.7,1.91,0.0
2024-12-22 23:00:00,19.62,99.86,1.85,0.0
2024-12-23 00:00:00,19.54,99.86,1.77,0.0
2024-12-23 01:00:00,19.49,99.68,1.69,0.0
2024-12-23 02:00:00,20.68,94.62,1.67,52.62
2024-12-23 03:00:00,22.2,86.55,1.59,168.55
2024-12-23 04:00:00,23.86,78.29,1.49,304.25
2024-12-23 05:00:00,25.07,72.59,1.74,459.98
2024-12-23 06:00:00,26.03,69.07,2.27,543.47
2024-12-23 07:00:00,26.56,67.0,2.94,462.83
2024-12-23 08:00:00,26.76,66.01,3.54,466.9
2024-12-23 09:00:00,26.51,66.08,3.87,353.83
2024-12-23 10:00:00,25.62,68.92,4.15,199.75
2024-12-23 11:00:00,24.25,74.57,4.27,78.65
2024-12-23 12:00:00,22.54,83.07,3.57,7.75
2024-12-23 13:00:00,21.51,88.03,3.26,0.0
2024-12-23 14:00:00,20.84,90.51,3.0,0.0
2024-12-23 15:00:00,20.29,91.89,2.9,0.0
2024-12-23 16:00:00,19.85,92.81,2.82,0.0
2024-12-23 17:00:00,19.48,93.43,2.76,0.0
2024-12-23 18:00:00,19.2,93.83,2.79,0.0
2024-12-23 19:00:00,18.97,94.07,2.8,0.0
2024-12-23 20:00:00,18.74,94.37,2.76,0.0
2024-12-23 21:00:00,18.51,94.73,2.68,0.0
2024-12-23 22:00:00,18.11,95.82,2.59,0.0
2024-12-23 23:00:00,17.8,96.55,2.58,0.0
2024-12-24 00:00:00,17.59,97.01,2.59,0.0
2024-12-24 01:00:00,17.49,97.13,2.56,0.0
2024-12-24 02:00:00,19.24,89.23,3.03,57.2
2024-12-24 03:00:00,21.5,77.77,3.03,173.95
2024-12-24 04:00:00,24.08,66.99,2.33,328.73
2024-12-24 05:00:00,25.96,61.98,1.31,452.8
2024-12-24 06:00:00,27.29,59.17,0.47,520.45
2024-12-24 07:00:00,28.05,58.37,1.52,452.0
2024-12-24 08:00:00,28.14,58.18,2.61,412.95
2024-12-24 09:00:00,27.51,59.77,3.31,306.98
2024-12-24 10:00:00,26.63,61.72,3.99,185.7
2024-12-24 11:00:00,25.03,67.35,4.39,71.25
2024-12-24 12:00:00,22.54,76.61,3.88,7.72
2024-12-24 13:00:00,21.16,79.26,3.67,0.0
2024-12-24 14:00:00,20.39,80.0,3.45,0.0
2024-12-24 15:00:00,19.75,81.21,3.29,0.0
2024-12-24 16:00:00,19.2,82.7,3.17,0.0
2024-12-24 17:00:00,18.64,84.39,3.02,0.0
2024-12-24 18:00:00,18.13,85.95,2.85,0.0
2024-12-24 19:00:00,17.66,87.55,2.69,0.0
2024-12-24 20:00:00,17.31,88.91,2.58,0.0
2024-12-24 21:00:00,17.06,90.21,2.53,0.0
2024-12-24 22:00:00,16.9,91.43,2.54,0.0
2024-12-24 23:00:00,16.81,92.96,2.55,0.0
2024-12-25 00:00:00,16.77,94.97,2.58,0.0
2024-12-25 01:00:00,16.75,97.32,2.61,0.0
2024-12-25 02:00:00,18.77,90.16,2.85,58.3
2024-12-25 03:00:00,20.9,81.31,2.94,186.2
2024-12-25 04:00:00,24.13,65.52,2.16,347.0
2024-12-25 05:00:00,26.62,56.94,1.48,411.15
2024-12-25 06:00:00,28.21,53.36,1.0,566.08
2024-12-25 07:00:00,29.18,50.81,0.99,587.8
2024-12-25 08:00:00,29.54,49.94,1.34,539.6
2024-12-25 09:00:00,29.27,51.05,1.7,426.75
2024-12-25 10:00:00,28.46,54.31,2.06,268.85
2024-12-25 11:00:00,26.67,63.85,2.54,106.62
2024-12-25 12:00:00,23.56,76.36,2.89,9.15
2024-12-25 13:00:00,22.04,80.35,3.23,0.0
2024-12-25 14:00:00,21.28,83.0,3.23,0.0
2024-12-25 15:00:00,20.69,85.09,3.08,0.0
2024-12-25 16:00:00,20.14,86.86,2.9,0.0
2024-12-25 17:00:00,19.62,88.3,2.72,0.0
2024-12-25 18:00:00,19.15,89.61,2.54,0.0
2024-12-25 19:00:00,18.74,90.65,2.41,0.0
2024-12-25 20:00:00,18.41,91.3,2.31,0.0
2024-12-25 21:00:00,18.19,91.48,2.25,0.0
2024-12-25 22:00:00,18.07,91.24,2.25,0.0
2024-12-25 23:00:00,17.97,90.53,2.39,0.0
2024-12-26 00:00:00,17.84,89.92,2.65,0.0
2024-12-26 01:00:00,17.92,89.38,2.84,0.0
2024-12-26 02:00:00,19.75,83.74,3.05,53.62
2024-12-26 03:00:00,21.82,75.06,3.45,179.9
2024-12-26 04:00:00,25.01,63.9,2.89,349.05
2024-12-26 05:00:00,27.34,57.81,2.53,493.55
2024-12-26 06:00:00,28.54,55.89,2.43,547.3
2024-12-26 07:00:00,29.25,54.79,2.44,630.8
2024-12-26 08:00:00,29.44,54.87,2.46,550.72
2024-12-26 09:00:00,29.14,55.99,2.4,450.65
2024-12-26 10:00:00,28.3,59.1,2.39,290.38
2024-12-26 11:00:00,26.78,66.99,2.59,121.28
2024-12-26 12:00:00,24.07,79.74,2.83,12.75
2024-12-26 13:00:00,22.72,84.06,3.21,0.0
2024-12-26 14:00:00,22.03,87.11,3.04,0.0
2024-12-26 15:00:00,21.44,89.72,2.64,0.0
2024-12-26 16:00:00,20.93,91.3,2.45,0.0
2024-12-26 17:00:00,20.5,92.22,2.41,0.0
2024-12-26 18:00:00,20.11,93.03,2.42,0.0
2024-12-26 19:00:00,19.74,93.91,2.46,0.0
2024-12-26 20:00:00,19.42,94.64,2.5,0.0
2024-12-26 21:00:00,19.15,95.06,2.46,0.0
2024-12-26 22:00:00,18.96,94.88,2.44,0.0
2024-12-26 23:00:00,18.83,94.07,2.49,0.0
2024-12-27 00:00:00,18.66,93.13,2.58,0.0
2024-12-27 01:00:00,18.51,93.11,2.66,0.0
2024-12-27 02:00:00,20.68,85.81,2.85,54.5
2024-12-27 03:00:00,23.19,76.31,2.69,178.25
2024-12-27 04:00:00,26.49,66.32,2.1,357.88
2024-12-27 05:00:00,28.27,62.0,2.28,508.27
2024-12-27 06:00:00,29.05,60.7,2.66,593.38
2024-12-27 07:00:00,29.39,60.58,2.93,658.7
2024-12-27 08:00:00,29.31,61.14,3.04,606.47
2024-12-27 09:00:00,28.77,62.99,3.05,482.2
2024-12-27 10:00:00,28.05,65.46,3.06,315.75
2024-12-27 11:00:00,26.85,70.56,3.08,134.45
2024-12-27 12:00:00,24.5,81.89,2.86,13.27
2024-12-27 13:00:00,23.25,86.09,3.13,0.0
2024-12-27 14:00:00,22.6,88.45,2.98,0.0
2024-12-27 15:00:00,22.09,90.2,2.71,0.0
2024-12-27 16:00:00,21.68,91.17,2.54,0.0
2024-12-27 17:00:00,21.31,91.74,2.44,0.0
2024-12-27 18:00:00,20.97,92.11,2.38,0.0
2024-12-27 19:00:00,20.66,92.29,2.36,0.0
2024-12-27 20:00:00,20.36,92.44,2.37,0.0
2024-12-27 21:00:00,20.06,92.69,2.34,0.0
2024-12-27 22:00:00,19.75,93.43,2.36,0.0
2024-12-27 23:00:00,19.55,94.32,2.41,0.0
2024-12-28 00:00:00,19.44,95.37,2.44,0.0
2024-12-28 01:00:00,19.42,96.54,2.39,0.0
2024-12-28 02:00:00,21.41,90.23,2.51,62.35
2024-12-28 03:00:00,23.8,79.44,2.21,186.57
2024-12-28 04:00:00,26.89,65.85,1.62,323.98
2024-12-28 05:00:00,28.8,60.46,1.65,420.4
2024-12-28 06:00:00,29.66,58.85,1.88,567.38
2024-12-28 07:00:00,30.1,58.2,2.04,611.65
2024-12-28 08:00:00,30.2,58.21,2.21,585.08
2024-12-28 09:00:00,29.89,59.17,2.35,472.05
2024-12-28 10:00:00,29.18,61.47,2.52,308.15
2024-12-28 11:00:00,27.78,67.34,2.8,133.7
2024-12-28 12:00:00,25.12,78.29,3.0,13.32
2024-12-28 13:00:00,23.64,80.63,3.37,0.0
2024-12-28 14:00:00,22.8,81.75,3.21,0.0
2024-12-28 15:00:00,22.12,83.46,2.82,0.0
2024-12-28 16:00:00,21.61,85.0,2.57,0.0
2024-12-28 17:00:00,21.24,86.12,2.52,0.0
2024-12-28 18:00:00,20.96,86.94,2.56,0.0
2024-12-28 19:00:00,20.67,87.95,2.66,0.0
2024-12-28 20:00:00,20.4,88.92,2.77,0.0
2024-12-28 21:00:00,20.14,89.76,2.86,0.0
2024-12-28 22:00:00,19.95,90.33,2.94,0.0
2024-12-28 23:00:00,19.75,91.0,3.01,0.0
2024-12-29 00:00:00,19.6,91.42,3.08,0.0
2024-12-29 01:00:00,19.49,91.78,3.2,0.0
2024-12-29 02:00:00,20.97,85.3,4.38,81.9
2024-12-29 03:00:00,23.04,78.51,4.28,262.35
2024-12-29 04:00:00,26.68,65.24,4.02,405.23
2024-12-29 05:00:00,29.24,56.48,3.55,454.77
2024-12-29 06:00:00,30.54,52.4,2.95,639.75
2024-12-29 07:00:00,31.34,49.46,2.03,620.47
2024-12-29 08:00:00,31.72,47.14,1.0,565.8
2024-12-29 09:00:00,31.51,46.16,0.46,504.4
2024-12-29 10:00:00,31.1,46.64,0.65,339.15
2024-12-29 11:00:00,30.19,50.8,1.15,142.38
2024-12-29 12:00:00,27.13,71.21,1.92,11.48
2024-12-29 13:00:00,25.48,74.44,2.58,0.0
2024-12-29 14:00:00,24.19,77.58,2.93,0.0
2024-12-29 15:00:00,23.29,80.57,3.06,0.0
2024-12-29 16:00:00,22.56,83.25,3.06,0.0
2024-12-29 17:00:00,21.97,84.55,3.06,0.0
2024-12-29 18:00:00,21.48,84.73,3.06,0.0
2024-12-29 19:00:00,21.08,84.37,3.07,0.0
2024-12-29 20:00:00,20.73,83.88,3.16,0.0
2024-12-29 21:00:00,20.42,83.4,3.36,0.0
2024-12-29 22:00:00,20.15,83.03,3.8,0.0
2024-12-29 23:00:00,19.96,82.8,4.46,0.0
2024-12-30 00:00:00,19.76,83.32,5.03,0.0
2024-12-30 01:00:00,19.45,85.0,5.22,0.0
2024-12-30 02:00:00,20.4,81.47,5.91,73.57
2024-12-30 03:00:00,22.69,73.93,5.26,238.62
2024-12-30 04:00:00,26.21,62.43,4.85,316.12
2024-12-30 05:00:00,29.55,49.64,3.71,492.3
2024-12-30 06:00:00,31.12,44.5,1.98,643.65
2024-12-30 07:00:00,31.72,42.93,0.85,643.03
2024-12-30 08:00:00,31.87,42.79,0.18,636.72
2024-12-30 09:00:00,31.73,43.06,0.62,470.0
2024-12-30 10:00:00,31.26,44.59,1.11,309.9
2024-12-30 11:00:00,30.16,49.41,1.53,134.02
2024-12-30 12:00:00,26.64,69.46,2.1,14.25
2024-12-30 13:00:00,24.7,73.38,2.75,0.0
2024-12-30 14:00:00,23.7,76.64,3.05,0.0
2024-12-30 15:00:00,22.85,80.67,3.1,0.0
2024-12-30 16:00:00,22.16,83.66,3.06,0.0
2024-12-30 17:00:00,21.59,84.63,3.04,0.0
2024-12-30 18:00:00,21.1,84.04,3.03,0.0
2024-12-30 19:00:00,20.67,82.86,3.06,0.0
2024-12-30 20:00:00,20.32,81.56,3.12,0.0
2024-12-30 21:00:00,20.05,80.61,3.23,0.0
2024-12-30 22:00:00,19.79,79.86,3.44,0.0
2024-12-30 23:00:00,19.52,79.2,3.71,0.0
2024-12-31 00:00:00,19.27,78.5,4.13,0.0
2024-12-31 01:00:00,19.06,78.07,4.56,0.0
2024-12-31 02:00:00,20.4,72.17,5.67,72.68
2024-12-31 03:00:00,22.71,65.53,5.38,237.7
2024-12-31 04:00:00,26.14,57.56,4.32,416.8
2024-12-31 05:00:00,30.04,44.35,3.53,456.02
2024-12-31 06:00:00,31.88,39.09,2.61,646.85
2024-12-31 07:00:00,32.62,37.73,1.74,662.8
2024-12-31 08:00:00,32.93,36.91,0.86,627.7
2024-12-31 09:00:00,32.68,37.5,0.72,486.85
2024-12-31 10:00:00,31.86,40.82,1.66,324.12
2024-12-31 11:00:00,30.12,48.83,2.21,143.57
2024-12-31 12:00:00,26.16,69.7,2.63,15.5
2024-12-31 13:00:00,24.46,73.26,3.15,0.0
2024-12-31 14:00:00,23.56,77.3,3.3,0.0
2024-12-31 15:00:00,22.84,80.22,3.29,0.0
2024-12-31 16:00:00,22.25,80.6,3.31,0.0
2024-12-31 17:00:00,21.74,80.0,3.31,0.0
2024-12-31 18:00:00,21.24,79.46,3.37,0.0
2024-12-31 19:00:00,20.73,79.75,3.48,0.0
2024-12-31 20:00:00,20.28,80.09,3.73,0.0
2024-12-31 21:00:00,19.87,80.46,3.97,0.0
2024-12-31 22:00:00,19.47,81.26,4.18,0.0
2024-12-31 23:00:00,19.08,82.25,4.25,0.0
2025-01-01 00:00:00,18.67,83.46,4.15,0.0
2025-01-01 01:00:00,18.33,84.65,4.01,0.0
2025-01-01 02:00:00,19.75,77.82,4.85,78.62
2025-01-01 03:00:00,22.03,69.68,4.68,254.43
2025-01-01 04:00:00,25.64,57.74,4.72,390.33
2025-01-01 05:00:00,29.06,47.36,4.34,494.12
2025-01-01 06:00:00,30.56,44.89,3.2,673.33
2025-01-01 07:00:00,31.36,43.63,2.39,687.95
2025-01-01 08:00:00,31.9,42.06,1.71,627.03
2025-01-01 09:00:00,31.99,41.24,1.12,512.35
2025-01-01 10:00:00,31.57,42.77,1.3,346.48
2025-01-01 11:00:00,30.11,50.68,1.79,157.75
2025-01-01 12:00:00,26.29,70.59,2.39,17.35
2025-01-01 13:00:00,24.49,74.0,2.87,0.0
2025-01-01 14:00:00,23.49,78.77,2.96,0.0
2025-01-01 15:00:00,22.64,83.49,2.78,0.0
2025-01-01 16:00:00,21.98,86.08,2.56,0.0
2025-01-01 17:00:00,21.58,85.98,2.36,0.0
2025-01-01 18:00:00,21.16,85.16,2.31,0.0
2025-01-01 19:00:00,20.47,85.34,2.64,0.0
2025-01-01 20:00:00,19.84,84.53,3.06,0.0
2025-01-01 21:00:00,19.33,82.2,3.43,0.0
2025-01-01 22:00:00,18.9,78.81,3.93,0.0
2025-01-01 23:00:00,18.57,75.55,4.49,0.0
2025-01-02 00:00:00,18.28,73.94,4.94,0.0
2025-01-02 01:00:00,18.0,73.6,5.23,0.0
2025-01-02 02:00:00,19.36,67.86,6.03,96.45
2025-01-02 03:00:00,21.92,61.15,5.45,294.45
2025-01-02 04:00:00,25.34,55.45,3.98,498.08
2025-01-02 05:00:00,29.74,41.57,3.39,574.35
2025-01-02 06:00:00,31.68,34.66,3.13,729.28
2025-01-02 07:00:00,32.53,31.47,3.08,752.42
2025-01-02 08:00:00,33.0,29.37,3.04,696.08
2025-01-02 09:00:00,33.01,28.89,2.89,574.05
2025-01-02 10:00:00,32.76,29.23,2.59,398.08
2025-01-02 11:00:00,31.0,39.36,1.99,191.95
2025-01-02 12:00:00,27.01,54.4,2.15,22.3
2025-01-02 13:00:00,24.35,60.98,2.71,0.0
2025-01-02 14:00:00,23.0,66.72,2.89,0.0
2025-01-02 15:00:00,22.14,69.08,2.93,0.0
2025-01-02 16:00:00,21.09,69.92,3.25,0.0
2025-01-02 17:00:00,19.97,67.55,3.82,0.0
2025-01-02 18:00:00,19.03,62.76,4.45,0.0
2025-01-02 19:00:00,18.31,59.42,5.16,0.0
2025-01-02 20:00:00,17.69,58.38,5.72,0.0
2025-01-02 21:00:00,17.02,59.41,5.95,0.0
2025-01-02 22:00:00,16.43,61.07,6.0,0.0
2025-01-02 23:00:00,15.78,63.85,5.94,0.0
2025-01-03 00:00:00,15.3,65.33,5.95,0.0
2025-01-03 01:00:00,14.93,66.12,5.88,0.0
2025-01-03 02:00:00,16.42,60.68,6.46,105.15
2025-01-03 03:00:00,19.51,52.4,6.08,313.45
2025-01-03 04:00:00,23.63,45.5,4.81,425.5
2025-01-03 05:00:00,28.45,32.55,4.85,672.65
2025-01-03 06:00:00,30.83,28.04,3.8,769.72
2025-01-03 07:00:00,32.05,26.09,2.9,783.83
2025-01-03 08:00:00,32.67,25.33,2.42,728.05
2025-01-03 09:00:00,32.73,25.44,2.2,608.62
2025-01-03 10:00:00,32.38,26.92,2.03,426.7
2025-01-03 11:00:00,30.78,35.81,1.65,210.82
2025-01-03 12:00:00,26.55,52.54,1.96,23.27
2025-01-03 13:00:00,23.61,59.76,2.72,0.0
2025-01-03 14:00:00,22.08,64.96,3.1,0.0
2025-01-03 15:00:00,21.07,68.56,3.14,0.0
2025-01-03 16:00:00,20.3,69.29,3.16,0.0
2025-01-03 17:00:00,19.56,67.48,3.3,0.0
2025-01-03 18:00:00,18.67,64.41,3.62,0.0
2025-01-03 19:00:00,17.76,61.27,4.03,0.0
2025-01-03 20:00:00,17.06,58.85,4.44,0.0
2025-01-03 21:00:00,16.51,57.78,4.92,0.0
2025-01-03 22:00:00,16.06,57.8,5.37,0.0
2025-01-03 23:00:00,15.69,58.39,5.66,0.0
2025-01-04 00:00:00,15.37,59.44,5.79,0.0
2025-01-04 01:00:00,15.09,60.85,5.78,0.0
2025-01-04 02:00:00,16.86,55.65,6.45,101.72
2025-01-04 03:00:00,19.88,49.73,5.66,310.2
2025-01-04 04:00:00,23.69,45.41,4.1,517.0
2025-01-04 05:00:00,28.51,32.91,4.16,659.97
2025-01-04 06:00:00,31.27,26.31,2.84,771.58
2025-01-04 07:00:00,32.38,23.83,1.38,797.15
2025-01-04 08:00:00,32.64,23.55,0.94,738.25
2025-01-04 09:00:00,32.34,24.23,1.02,602.3
2025-01-04 10:00:00,31.54,27.06,1.23,421.92
2025-01-04 11:00:00,29.71,34.46,1.6,205.52
2025-01-04 12:00:00,24.6,59.29,2.56,25.02
2025-01-04 13:00:00,22.3,64.52,3.1,0.0
2025-01-04 14:00:00,21.19,71.06,3.13,0.0
2025-01-04 15:00:00,20.32,76.34,3.03,0.0
2025-01-04 16:00:00,19.58,79.81,2.94,0.0
2025-01-04 17:00:00,18.92,81.2,2.92,0.0
2025-01-04 18:00:00,18.37,80.49,2.84,0.0
2025-01-04 19:00:00,18.02,77.56,2.67,0.0
2025-01-04 20:00:00,17.78,73.31,2.54,0.0
2025-01-04 21:00:00,17.62,69.44,2.52,0.0
2025-01-04 22:00:00,17.62,67.52,2.61,0.0
2025-01-04 23:00:00,17.54,65.56,2.79,0.0
2025-01-05 00:00:00,17.41,63.65,2.89,0.0
2025-01-05 01:00:00,17.17,62.89,2.9,0.0
2025-01-05 02:00:00,18.94,63.09,2.62,67.57
2025-01-05 03:00:00,21.81,45.62,2.94,232.98
2025-01-05 04:00:00,24.61,37.6,1.36,415.92
2025-01-05 05:00:00,26.96,32.62,0.78,571.3
2025-01-05 06:00:00,28.67,29.7,0.38,648.38
2025-01-05 07:00:00,30.3,27.52,1.11,588.6
2025-01-05 08:00:00,31.0,26.87,1.62,511.83
2025-01-05 09:00:00,30.95,27.98,1.89,430.9
2025-01-05 10:00:00,30.05,32.33,2.27,276.8
2025-01-05 11:00:00,27.8,43.24,2.71,131.73
2025-01-05 12:00:00,23.48,63.86,3.1,16.5
2025-01-05 13:00:00,21.67,71.16,3.42,0.0
2025-01-05 14:00:00,20.88,75.48,3.49,0.0
2025-01-05 15:00:00,20.3,78.5,3.38,0.0
